grand_prix,session_type,driver_name,timestamp,message_text
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:54:58.648000Z,"Leclerc, P3, 6."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:54:59.544000Z,P3.6 behind.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:55:21.282000Z,Albon is still in your pit window.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:55:22.968000Z,"In your pit window, 38 laps to go."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:56:18.818000Z,Lewis for Leclerc.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:56:44.952000Z,Colapinto right behind.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:58:07.000000Z,Has a five-second penalty.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:58:51.842000Z,So we think Albon will pit soon.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:58:54.850000Z,"Yeah, it's a pain in the arse."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:59:03.981000Z,"I know, it's very frustrating."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:59:27.832000Z,Colapinto has overtake.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T13:59:50.914000Z,Signs well slow right down.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:00:26.520000Z,Albon pitting now.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:01:00.376000Z,One on NUSAFT ahead.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:01:31.160000Z,"Brakes, but..."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:01:32.504000Z,I expect the Williams to repeat this process.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:01:46.648000Z,"Yeah, there might be opportunity in that."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:02:08.792000Z,And Norris has retired.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:02:51.544000Z,This one for Williams will swap to top.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:02:53.336000Z,Games will swap to 12.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:02:56.514000Z,This lap.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:03:30.562000Z,"It's 32 laps to go, and Sainz will be in the lead."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:03:33.208000Z,We'll give a 20-second gap.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:04:15.810000Z,"They were looking for P11, but..."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:04:18.392000Z,Everything can still happen.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:04:23.704000Z,He's to give back the place.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:04:52.354000Z,Checking.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:05:04.088000Z,"Black and white, it's not enough."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:05:35.618000Z,So we've reported that.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:05:37.112000Z,What about the black and whites for Stroll?
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:06:16.280000Z,30 laps to go.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:06:24.770000Z,It's a bit bad for Albon.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:06:59.650000Z,Core deployment out of 8 in the last corner.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:07:35.960000Z,"Colapinto, no overtake anymore."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:08:20.738000Z,"Russell, four behind."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:08:56.216000Z,28 laps.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:08:56.856000Z,Twenty eight laps to go.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:09:38.434000Z,"Russell behind, race leader Antonelli, three behind."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:09:39.672000Z,"That's Antonelli, three behind him."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:09:52.024000Z,Good for Russell.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:10:05.016000Z,Blue for Antonelli.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:11:36.728000Z,"There will be one more blue, which is Hadjar 3 behind."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:12:20.376000Z,Sainz is boxing now.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:12:21.912000Z,Boxing now. He'll likely come out ahead.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:12:35.352000Z,"I keep pushing, could be tight."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:12:55.768000Z,That was a slow stop.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:13:08.141000Z,Blue for Hadjar.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:13:41.933000Z,Should be done with blues for a while.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:14:20.312000Z,23 laps to go.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:15:39.672000Z,"Mid-race, mid-race."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:16:59.032000Z,"Piastri for blue, three seconds behind."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:17:40.546000Z,Louis Papiastri.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:18:08.130000Z,Blue for Hamilton.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:18:20.632000Z,"Leclerc will be next, 3 behind."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:18:30.018000Z,Suggestion EB10.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:19:02.146000Z,Blue for Leclerc.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:19:20.237000Z,"Big Gasly, 10 seconds."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:19:41.613000Z,Keep pushing if you can. Lindblad is still in our safety car window.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:19:51.298000Z,He's the only one still to box.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:02.029000Z,Need to push as much as we can.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:11.266000Z,"It will be a safety car, probably."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:13.634000Z,"Safety car, safety car."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:17.965000Z,"So stay out, stay very close to your delta."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:22.914000Z,They have no rears left. It's crazy.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:24.834000Z,It's crazy.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:26.904000Z,"Yeah, we can see that."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:31.213000Z,I don't know if it helps pushing the entries a bit less.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:36.696000Z,I'm turning anyway.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:49.645000Z,"Stay close to your delta, limp lap or probably pit."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:20:56.536000Z,Double yellow 19.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:21:03.064000Z,Ventilat stayed out for now.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:21:06.946000Z,"Bravo yellow 19, Stroll."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:21:09.144000Z,Stroll's wall to the left.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:21:10.914000Z,That's okay.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:21:23.480000Z,That's 18 laps to go.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:21:27.128000Z,Mode SC. Mode SC.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:21:50.637000Z,Did not pit. He's behind us now.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:22:13.336000Z,I will now go through the pitlane.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:22:27.629000Z,So I have to follow it or what? Yes.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:22:29.080000Z,"Follow it or what? Yes, yes. Follow the safety car through the pitlane."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:22:31.938000Z,"Pitlane, still stay close to your delta."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:22:37.058000Z,It might be a second time past.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:22:44.632000Z,"Don't see the safety car, so confirm I go in. Yes, you go through the pitlane, the safety car is in the pitlane right now."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:23:02.168000Z,"Esteban, in. Copy."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:23:04.962000Z,Strat drive 3.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:23:08.376000Z,"And then, obviously, anything you can do for tyre temp."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:23:20.280000Z,Brakes are looking good.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:23:28.024000Z,Lindblad still hasn't pitted. I think he's waiting for a red flag. I don't have any data.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:23:33.442000Z,"I push now? Yes, it's your second time past, you can push."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:03.970000Z,"OK, Esteban, so we'll call..."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:05.186000Z,So we'll probably be able to unlock ourselves.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:12.632000Z,"The safety car will go over the start-finish straight this time, so stay out."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:19.992000Z,We'll be able to unlap ourselves. A lot of people have penalties for...
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:24.194000Z,"...for pitlane speeding, et cetera, so..."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:25.666000Z,"Speeding, etc. So, we need to..."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:28.184000Z,Get the tyres up to temp and push as much as we can.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:36.312000Z,Fail 1-0.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:37.805000Z,"Okay, so stay out."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:49.816000Z,That's...
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:24:50.861000Z,That's 16 laps to go.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:25:02.616000Z,B-Bal offset plus one hundred.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:25:15.010000Z,You don't brake then.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:25:18.936000Z,All looking good for now.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:12.632000Z,"So, I'm lapping."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:15.256000Z,I have to watch the green light. I have no info yet.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:17.688000Z,"Yeah, I can't see it. It's too far."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:18.584000Z,"Yeah, I can't see it. It's too far, the safety car."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:20.034000Z,"Safety car. Copy, I'll let you know."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:44.717000Z,"OK, you can now overtake."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:46.210000Z,"Now overtake, you can overtake."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:48.664000Z,Unlock yourself.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:52.866000Z,Nobody's doing it.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:54.360000Z,"You're good, you're good, you can go."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:26:57.218000Z,"Yeah, but I can't because I can't overtake the car in front, no?"
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:27:05.112000Z,"Yeah, they're going now."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:28:00.258000Z,Pitstop will be P11.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:28:23.192000Z,Brakes still looking good.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:29:49.165000Z,Fourteen laps to go.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:29:57.890000Z,"In this lap, safety cut in this lap."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:29:58.680000Z,Cut in this lap. Currently...
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:29:59.704000Z,Currently at turn nine.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:30:30.529000Z,I'm going mode RS now.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:30:45.825000Z,Safety cars left the leader in the pitlane.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:30:50.049000Z,Track is clear.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:30:57.303000Z,Now overtaking before the line.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:31:03.127000Z,"Single yellow, single yellow until 19."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:31:30.177000Z,Safety car.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:31:31.159000Z,Safety car. Safety car.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:31:34.188000Z,Mode C.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:31:39.521000Z,"Yes, and charge on to keep..."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:31:40.204000Z,Switch on to keep the brake balance forward.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:31:58.956000Z,"So, all cars will have to go through the pitlane."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:32:01.580000Z,"So, through the pitlane."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:32:19.948000Z,So corrected. This is P10.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:32:37.207000Z,"And through the pitlane, through the pitlane."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:32:48.023000Z,"Esteban, are you OK?"
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:32:49.004000Z,"Thank you, Esteban. Okay."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:33:16.375000Z,"So, obviously, people going through the pitlane now with..."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:33:18.721000Z,Pitlane now with speeding fines. We'll get more.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:33:55.031000Z,Safety car will take the start-finish straight.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:33:57.185000Z,"I'll finish straight this time, so stay tuned."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:33:57.783000Z,"Straight this time, so stay out."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:34:17.815000Z,It's not looking good.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:34:32.599000Z,This will be your second time past.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:34:59.564000Z,Power has recovered.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:35:19.447000Z,"Red flag, red flag."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:35:22.817000Z,So mode in and box this.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:35:23.884000Z,I'm going to mull it in and box this lap.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:35:30.519000Z,So this means Lindblad can...
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:35:32.183000Z,"Wind flap can change tyres now, unfortunately."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:35:35.916000Z,"Yeah, but push forward."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:35:37.623000Z,"Standing restart, please."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:35:47.841000Z,"We can change tyres as well, no? Yes, of course we can."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:36:08.151000Z,I think it's because of the road.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:36:10.007000Z,"Road, the last corner."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:36:13.612000Z,Box this lap and then we'll stop in the pitlane.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:36:17.516000Z,Five metre gap to the car in front of us.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:37:10.401000Z,"OK, switching off."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T14:38:05.207000Z,"I didn't jump out, honestly."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:04:49.752000Z,Radio check.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:04:51.992000Z,Loud and clear.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:05:10.445000Z,"Okay, Esteban, just so you know what's going to happen."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:05:17.058000Z,Four and a half minutes.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:05:18.658000Z,We'll leave the pitlane.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:05:20.898000Z,We'll go out.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:05:24.376000Z,Into the pitlane. This is us unlapping ourselves.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:05:28.024000Z,"Once we're back, let's..."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:05:29.282000Z,Back. The safety car will then leave.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:05:31.160000Z,"Well then, leave the pitlane, wait for everybody in turn 6."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:05:36.962000Z,Standing or rolling start.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:07:56.525000Z,"Fuck, it's going to be hard to test here."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:07:58.445000Z,That's this. Now this trick out.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:08:01.688000Z,Thanks for watching Nami.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:08:04.632000Z,"Two minutes until we leave the pitlane. Four minutes, at least."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:08:07.554000Z,Four minutes at least.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:08:21.250000Z,You can leave the pitlane in mode race.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:08:49.218000Z,"Okay, we're expecting to do two laps behind the safety car to assess that."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:08:54.573000Z,"Tarmac, the last corner."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:08:57.304000Z,Still no info what start we're going to get.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:09:05.922000Z,One minute already.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:09:41.634000Z,Half a second.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:10:13.826000Z,And that's dry.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:10:37.698000Z,No overtaking and we'll come back in.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:10:38.530000Z,And we'll come back into the pitlane.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:11:38.989000Z,Box this lap and through the pitlane.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:11:45.218000Z,Safety car has left the pitlane.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:11:50.680000Z,"Thanks, Esteban."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:11:52.557000Z,BAM! Drive through.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:12:04.674000Z,And stay in mode race.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:12:24.429000Z,"Okay, car next to our garage leaving now."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:13:37.922000Z,"Antonelli, then turn 12."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:13:51.768000Z,Let's be careful in 19.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:04.205000Z,"Stay out, obviously. Stay out."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:27.032000Z,Nine laps to go. Safe to Kain Antonelli in turn four.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:38.722000Z,"It will be a standing start, a standing start."
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:43.032000Z,Any info about turn 19?
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:48.472000Z,Repeat.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:49.581000Z,Do you have any...
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:50.434000Z,Do you have any info on turn 19 for us?
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:52.056000Z,Turn 19 for us.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:56.834000Z,Must slow.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:14:59.437000Z,Mode slope. Mode slope.
2026 Monaco Grand Prix,Race,Esteban Ocon,2026-06-07T15:15:02.786000Z,I'm stopping on the left.
